RiskPerformance;ExternalRiskEstimate;MSinceOldestTradeOpen;MSinceMostRecentTradeOpen;AverageMInFile;NumSatisfactoryTrades;NumTrades60Ever2DerogPubRec;NumTrades90Ever2DerogPubRec;PercentTradesNeverDelq;NumTotalTrades;NumTradesOpeninLast12M;PercentInstallTrades;MSinceMostRecentInqexcl7days;NumInqLast6M;NumInqLast6Mexcl7days;NetFractionRevolvingBurden;NetFractionInstallBurden;NumRevolvingTradesWBalance;NumInstallTradesWBalance;NumBank2NatlTradesWHighUtilization;PercentTradesWBalance;MaxDelq2PublicRecLast12M_0;MaxDelq2PublicRecLast12M_1;MaxDelq2PublicRecLast12M_2;MaxDelq2PublicRecLast12M_3;MaxDelq2PublicRecLast12M_4;MaxDelq2PublicRecLast12M_5;MaxDelq2PublicRecLast12M_6;MaxDelq2PublicRecLast12M_7;MaxDelq2PublicRecLast12M_9;MaxDelq2PublicRecLast12M_nan;MaxDelqEver_2;MaxDelqEver_3;MaxDelqEver_4;MaxDelqEver_5;MaxDelqEver_6;MaxDelqEver_7;MaxDelqEver_8;MaxDelqEver_nan
1;71;131;3;61;35;0;0;100;37;5;50;3;5;5;43;94.0;6;2;1;89;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;68;186;1;82;22;0;0;96;24;5;29;3;4;4;55;93.0;8;5;2;81;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;57;342;7;57;17;0;0;88;17;3;82;1;2;0;99;45.0;2;4;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;73;156;5;49;25;0;0;96;25;2;40;2;1;1;58;88.0;7;9;1;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;56;70;6;31;28;0;0;96;29;7;25;1;2;2;71;83.04404;8;1;4;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;86;192;25;128;17;0;0;100;17;0;41;5;0;0;22;61.633007;3;1;0;80;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;87;183;2;122;24;0;0;100;26;1;42;4;1;1;18;69.0;5;2;0;54;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;71;243;8;84;15;0;0;94;16;1;25;2;1;1;56;63.56889;5;1;3;86;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;54;141;8;54;15;2;0;71;17;2;41;1;0;0;49;86.0;3;3;2;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;180;2;83;33;2;1;78;36;2;25;1;0;0;19;56.0;4;3;1;64;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;79;66;19;35;5;0;0;100;5;0;60;2;0;0;35;36.0;2;3;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;80;194;9;96;20;0;0;100;21;1;30;2;1;1;16;66.0;5;1;0;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;79;70;2;35;6;0;0;86;7;1;43;3;2;2;2;97.0;1;2;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;78;254;3;118;39;0;0;95;39;2;26;3;1;1;20;9.0;6;3;0;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;59;255;1;87;16;0;0;76;17;1;41;1;3;3;80;43.0;4;3;3;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;72;149;2;63;46;0;0;100;49;4;51;3;4;4;34;83.0;4;5;2;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;69;257;2;111;10;2;0;71;14;1;43;2;1;1;51;65.02207;3;1;0;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;82;189;2;86;13;0;0;100;14;3;57;2;3;3;18;81.0;2;3;1;71;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;81;181;11;69;29;0;0;97;36;1;78;2;0;0;0;81.0;0;2;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;55;378;15;103;22;2;2;75;26;0;29;1;3;2;40;73.0;5;3;1;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;78;208;13;112;16;0;0;94;17;0;76;4;0;0;0;65.670944;0;1;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;56;191;0;76;53;1;1;100;54;7;48;1;3;3;51;60.0;13;5;1;78;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;60;138;6;64;20;0;0;87;23;2;57;1;1;1;75;39.0;5;3;1;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;56;173;21;69;6;2;0;86;7;0;57;1;0;0;82;100.0;3;2;3;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;61;252;24;127;32;1;1;86;43;0;47;2;0;0;38;62.252625;7;1;1;53;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;54;179;8;81;21;0;0;62;21;3;14;1;2;2;92;86.0;11;3;10;94;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;70;197;16;97;30;0;0;91;32;0;22;2;4;4;44;59.88301;8;1;4;63;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;85;139;4;81;28;0;0;100;29;1;45;4;2;2;0;64.65767;0;2;0;40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;87;230;1;83;22;0;0;100;23;2;22;4;0;0;1;50.0;1;2;0;42;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;66;174;1;75;38;0;0;100;40;5;40;3;6;6;77;60.0;4;8;3;75;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;76;157;4;81;19;1;1;100;19;1;26;2;1;1;33;62.908913;3;1;1;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;70;262;14;60;17;0;0;88;17;0;24;3;0;0;1;77.0;2;3;0;71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;66;251;17;98;35;0;0;92;38;0;16;2;0;0;60;58.164352;3;1;1;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;65;121;16;68;21;0;0;95;21;0;24;3;0;0;87;30.0;5;2;4;78;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;63;203;4;83;32;1;1;97;35;1;60;3;2;2;68;8.0;8;2;1;92;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;66;445;3;45;21;3;1;88;25;4;40;2;1;1;8;54.0;1;4;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;57;168;73;107;8;2;2;89;9;0;44;3;0;0;55;63.09573;4;2;2;88;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;78;144;31;74;11;0;0;100;11;0;27;4;0;0;30;59.47858;2;1;0;60;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;56;158;1;63;10;1;0;71;14;3;14;1;1;1;46;66.83038;6;1;2;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;66;331;6;94;24;0;0;92;26;7;25;3;0;0;56;91.0;6;3;3;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;56;201;7;78;23;0;0;55;31;4;29;1;4;4;68;72.84967;10;1;1;73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;88;194;36;95;12;0;0;100;15;0;53;5;0;0;3;62.455223;1;1;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;57;137;52;80;3;2;2;38;3;0;100;2;0;0;58;82.0;3;2;1;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;69;63;1;32;16;0;0;100;17;3;41;1;7;7;45;57.0;5;3;0;80;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
0;54;126;3;26;9;1;1;90;11;2;36;3;2;2;44;76.0;4;2;1;86;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;58;168;6;119;30;0;0;81;31;1;42;1;0;0;84;68.0;5;5;4;73;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;78;300;8;130;17;1;0;89;18;1;11;4;0;0;18;59.077618;5;1;0;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;63;186;3;69;24;2;2;73;30;2;50;0;3;3;8;76.0;2;3;1;63;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;74;215;7;99;28;1;1;97;31;1;42;4;1;1;1;63.663372;1;1;0;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;54;207;3;69;34;1;0;75;38;6;25;2;2;2;17;80.0;8;5;1;68;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;67;209;2;96;16;3;2;86;22;4;50;1;4;4;42;89.0;2;2;1;67;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;70;137;32;87;18;0;0;95;21;0;15;3;0;0;10;56.490177;2;1;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;82;161;7;77;58;0;0;98;58;2;12;1;1;1;6;64.0;4;3;0;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;174;2;59;7;1;1;90;10;2;30;0;1;1;86;67.95357;2;1;1;40;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;86;160;7;129;14;0;0;100;14;1;64;6;0;0;2;91.0;2;1;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;61;61;4;25;23;0;0;96;23;5;52;3;3;3;30;87.0;6;6;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;70;243;7;80;57;0;0;98;58;2;43;3;2;2;48;87.0;10;4;4;74;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;77;167;24;110;23;0;0;100;26;0;31;15;0;0;51;60.964504;4;2;1;67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;72;260;15;142;22;0;0;100;23;0;30;0;3;3;90;67.0;4;1;3;83;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;64;242;18;124;16;2;0;47;19;0;74;0;4;4;27;65.748695;2;3;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;64;242;18;124;16;2;0;47;19;0;74;0;4;4;27;65.748695;2;3;0;100;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;80;224;15;201;20;0;0;100;20;0;5;0;1;1;38;95.0;6;1;0;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;68;95;4;42;21;0;0;100;22;2;14;0;2;2;65;13.0;3;2;1;83;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;56;105;5;43;16;0;0;94;16;1;69;2;2;2;101;84.0;2;4;1;86;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;78;126;7;58;41;0;0;100;45;2;51;0;2;2;14;75.0;3;5;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;67;167;16;87;12;1;1;75;12;0;33;9;0;0;50;151.0;3;2;1;71;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;61;232;3;116;37;1;1;88;41;1;20;3;6;4;57;41.0;13;2;5;79;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;62;89;22;61;24;0;0;92;25;0;36;11;0;0;70;62.00924;4;1;2;63;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;65;395;1;77;42;0;0;100;43;4;26;0;3;3;51;94.0;8;4;4;55;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;59;146;5;60;21;0;0;91;22;2;68;0;4;4;34;46.0;2;4;2;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;68;260;7;72;21;1;1;96;23;1;39;1;1;1;9;80.0;5;2;0;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;84;110;30;67;12;0;0;100;13;0;23;0;1;1;4;74.0;2;2;0;80;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;57;385;9;81;26;0;0;85;28;1;23;8;0;0;73;84.0;5;2;2;58;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;56;370;5;124;28;0;0;84;31;3;16;4;1;1;39;88.0;11;2;3;54;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;83;193;4;99;18;0;0;100;18;1;33;0;1;1;37;64.34902;3;1;0;80;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;86;247;6;81;29;0;0;100;30;6;47;4;0;0;2;74.0;3;5;0;53;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;257;1;96;18;0;0;90;21;2;29;5;1;1;81;89.0;8;3;5;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;71;445;5;79;14;0;0;87;15;1;67;15;0;0;58;71.0;3;3;1;86;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;50;198;6;95;12;5;2;55;20;2;35;0;2;2;60;66.91839;6;1;1;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;85;216;6;66;20;0;0;100;20;2;45;2;1;1;4;75.0;3;2;1;45;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;83;122;6;52;13;0;0;100;13;1;38;4;1;1;18;64.68387;2;1;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;75;174;9;78;17;1;1;100;17;1;53;8;0;0;15;64.0;2;2;0;44;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;82;172;3;80;38;0;0;100;41;2;20;4;1;1;5;74.0;6;2;1;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;55;210;8;60;25;1;0;89;28;2;44;0;4;3;88;97.0;4;5;3;90;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;67;140;12;80;11;0;0;73;11;0;55;12;0;0;87;65.1501;4;1;3;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;65;181;51;94;8;5;5;73;11;0;9;4;1;1;47;56.40551;1;0;1;33;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;83;174;9;142;13;0;0;100;14;1;36;0;3;3;0;82.0;0;2;0;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;73;248;4;76;24;0;0;88;26;2;28;0;1;1;12;90.0;4;2;0;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;68;147;5;76;30;2;0;72;32;3;22;1;3;3;48;61.0;4;2;1;67;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1;73;223;23;99;22;0;0;91;23;0;35;4;1;1;6;65.0;6;2;0;80;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;87;190;16;139;28;0;0;100;29;0;34;7;0;0;19;60.053345;3;1;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;67;212;4;79;18;0;0;100;18;5;22;0;3;3;81;30.0;7;1;5;82;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
0;63;99;4;41;20;0;0;100;20;2;50;2;2;2;70;88.0;7;2;4;82;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;55;110;20;63;9;2;0;62;13;0;46;0;1;1;92;89.0;3;2;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;62;166;1;54;38;2;2;95;44;4;32;1;3;3;80;93.0;5;2;3;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;67;14;14;14;2;0;0;100;2;0;0;3;1;1;82;57.900238;2;0;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;69;127;4;59;35;2;1;95;38;4;37;4;2;2;42;87.0;6;3;2;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;80;51;30;41;9;0;0;100;9;0;33;8;0;0;18;59.982098;2;1;1;60;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
1;87;229;4;100;22;0;0;100;25;2;44;1;2;2;16;83.0;5;2;0;64;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;65;280;2;69;31;0;0;100;33;4;6;0;5;5;34;70.22639;10;1;5;55;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;74;306;33;121;35;1;1;97;37;0;19;8;0;0;32;49.0;11;3;3;75;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;65;132;3;35;21;0;0;93;28;4;61;0;6;6;91;81.316826;7;1;1;89;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;79;158;3;54;23;0;0;100;25;2;38;3;2;2;14;130.0;1;2;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;55;303;4;76;20;1;0;86;21;2;57;4;1;1;44;90.0;5;3;2;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;77;156;1;73;20;1;0;91;23;4;48;5;1;1;11;64.0;3;5;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;73;41;10;23;7;0;0;100;7;3;29;0;5;5;17;69.79647;1;1;1;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;58;54;3;25;26;0;0;100;26;5;35;1;8;8;73;97.0;8;6;5;74;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;66;288;13;80;32;0;0;85;33;0;33;12;0;0;43;60.168243;5;1;1;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;80;146;7;72;40;0;0;100;43;1;26;2;2;2;29;62.97844;2;1;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;201;3;97;26;1;1;85;26;4;38;1;3;3;60;75.39021;3;2;2;83;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;83;213;1;98;14;0;0;93;15;1;27;1;2;2;0;68.0;0;2;0;50;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;82;350;10;100;30;0;0;100;31;1;52;3;1;1;4;58.0;4;3;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;90;313;5;118;25;0;0;100;27;1;42;22;0;0;2;69.0;3;3;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;83;158;5;74;19;0;0;100;19;2;47;7;0;0;29;71.0;4;2;0;86;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;63;329;2;148;27;4;3;85;33;4;33;2;5;5;37;71.0;7;2;1;82;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;75;295;5;99;43;0;0;100;48;3;40;0;1;1;3;70.48646;5;2;1;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;81;302;23;145;9;1;0;90;10;0;30;21;0;0;1;75.0;2;2;0;80;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;73;263;5;102;37;0;0;100;57;1;42;0;4;4;11;19.0;4;4;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;51;173;2;81;25;1;0;89;28;2;39;0;2;2;91;54.0;15;3;11;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;83;130;7;62;15;0;0;100;15;1;33;6;0;0;13;62.916042;3;1;0;57;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;66;287;12;82;25;1;1;85;26;0;23;8;0;0;36;58.28112;7;1;2;47;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;86;142;2;75;18;0;0;100;19;1;37;10;0;0;2;63.14162;3;1;0;57;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;76;157;3;78;26;0;0;100;27;2;56;2;4;4;26;83.0;5;3;2;89;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;79;366;3;94;53;0;0;100;53;2;23;16;0;0;16;64.0;5;4;0;39;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;62;212;32;103;11;1;1;77;13;0;23;2;0;0;49;58.883812;5;1;2;89;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;55;154;7;68;19;0;0;84;22;2;21;3;1;1;62;65.45819;4;1;3;56;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;61;270;6;81;44;0;0;98;46;3;50;5;0;0;50;85.0;6;5;3;73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;72;445;1;140;45;0;0;98;49;5;11;0;1;1;4;71.66854;10;3;0;37;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;67;147;2;62;32;1;1;94;34;4;47;7;0;0;34;94.0;5;4;0;64;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;73;270;9;86;16;0;0;75;16;1;25;3;2;2;10;6.0;5;1;0;67;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1;82;308;8;109;38;0;0;100;44;2;50;3;1;1;1;84.0;4;1;1;38;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;74;288;2;119;13;1;1;82;18;3;41;1;4;4;0;59.0;2;3;0;83;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;68;196;9;79;26;0;0;93;29;1;41;8;0;0;30;50.0;4;4;1;80;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;68;180;1;91;9;1;1;82;11;2;9;0;2;2;27;62.69577;4;1;1;67;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;79;414;8;120;32;0;0;97;33;1;36;12;0;0;27;70.0;2;2;0;29;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;66;129;4;53;18;0;0;100;18;1;61;1;5;5;93;40.0;3;4;1;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;77;170;1;82;35;1;0;95;37;1;30;0;1;1;29;91.0;2;3;0;63;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;89;209;1;96;22;0;0;100;26;3;38;5;1;1;18;59.0;2;3;0;71;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;67;245;5;87;11;0;0;77;14;1;23;2;2;2;28;61.10282;2;1;0;40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;66;221;9;85;32;1;1;94;33;2;30;1;2;2;58;25.0;14;3;6;94;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;68;42;1;20;13;0;0;100;16;6;31;0;8;8;39;89.0;2;4;0;54;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;65;137;6;76;22;6;2;73;30;1;60;1;2;2;45;55.0;3;4;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;60;264;8;87;21;3;1;77;26;1;50;4;1;1;12;65.02574;1;2;0;75;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1;72;141;6;73;22;0;0;100;22;2;18;4;1;1;59;65.7913;7;1;1;67;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;84;260;12;125;15;0;0;100;15;0;40;5;1;1;29;61.756844;2;1;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;78;281;1;75;33;0;0;100;36;5;33;2;5;5;24;95.0;4;3;1;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;76;119;10;51;21;0;0;100;21;1;33;9;0;0;31;65.0;1;3;0;80;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;82;178;7;70;24;1;0;89;27;2;41;1;2;2;12;84.0;2;1;0;60;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;87;128;3;61;5;0;0;100;5;1;40;0;2;2;0;63.78513;0;1;0;33;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1;86;174;3;77;22;0;0;95;22;1;23;2;2;2;2;99.0;1;2;0;50;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1;87;138;6;89;13;0;0;100;17;1;41;6;0;0;8;64.21209;2;1;0;75;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;77;107;3;53;16;0;0;100;24;4;67;0;4;4;28;61.0;1;5;0;86;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;64;193;9;70;17;0;0;94;17;1;24;0;1;1;67;63.987152;6;1;3;100;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;82;368;0;89;23;0;0;96;26;1;54;11;0;0;16;83.0;2;1;1;38;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1;86;149;3;69;14;0;0;100;14;2;57;4;0;0;15;91.0;1;2;0;43;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;75;104;2;34;17;0;0;100;18;3;28;0;2;2;15;95.0;3;3;1;46;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;69;138;22;71;8;2;1;80;10;0;70;0;3;3;62;39.0;4;2;2;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;83;228;2;95;46;0;0;100;51;3;33;1;1;1;26;100.0;2;1;1;27;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;71;160;4;68;31;0;0;100;31;3;35;1;1;1;61;35.0;5;3;1;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;90;162;12;99;19;0;0;100;21;0;52;4;0;0;3;62.50662;3;1;0;67;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;71;196;3;53;27;0;0;96;27;1;22;2;1;1;17;99.0;4;5;0;60;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;74;283;17;75;10;2;1;92;13;0;77;2;2;2;49;68.78511;3;3;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;75;125;10;64;7;0;0;86;7;1;43;10;0;0;5;79.0;1;2;0;60;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;75;224;12;109;29;0;0;94;31;0;35;0;1;1;27;60.27281;2;1;0;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;76;54;2;28;9;0;0;100;10;4;20;1;4;4;2;71.04604;2;1;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;70;142;6;70;37;2;1;88;43;1;47;2;1;1;40;79.0;2;3;1;71;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;73;212;7;104;42;0;0;100;45;3;32;1;2;2;52;83.0;4;2;4;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
